electrode_1_standard_deviation,electrode_2_standard_deviation,electrode_3_standard_deviation,electrode_4_standard_deviation,electrode_5_standard_deviation,electrode_6_standard_deviation,electrode_7_standard_deviation,electrode_8_standard_deviation,electrode_1_root_mean_square,electrode_2_root_mean_square,electrode_3_root_mean_square,electrode_4_root_mean_square,electrode_5_root_mean_square,electrode_6_root_mean_square,electrode_7_root_mean_square,electrode_8_root_mean_square,electrode_1_modified_mean_absolute_value_1,electrode_2_modified_mean_absolute_value_1,electrode_3_modified_mean_absolute_value_1,electrode_4_modified_mean_absolute_value_1,electrode_5_modified_mean_absolute_value_1,electrode_6_modified_mean_absolute_value_1,electrode_7_modified_mean_absolute_value_1,electrode_8_modified_mean_absolute_value_1,electrode_1_modified_mean_absolute_value_2,electrode_2_modified_mean_absolute_value_2,electrode_3_modified_mean_absolute_value_2,electrode_4_modified_mean_absolute_value_2,electrode_5_modified_mean_absolute_value_2,electrode_6_modified_mean_absolute_value_2,electrode_7_modified_mean_absolute_value_2,electrode_8_modified_mean_absolute_value_2,electrode_1_zero_crossing,electrode_2_zero_crossing,electrode_3_zero_crossing,electrode_4_zero_crossing,electrode_5_zero_crossing,electrode_6_zero_crossing,electrode_7_zero_crossing,electrode_8_zero_crossing,electrode_1_average_amplitude_change,electrode_2_average_amplitude_change,electrode_3_average_amplitude_change,electrode_4_average_amplitude_change,electrode_5_average_amplitude_change,electrode_6_average_amplitude_change,electrode_7_average_amplitude_change,electrode_8_average_amplitude_change,electrode_1_slope_sign_change,electrode_2_slope_sign_change,electrode_3_slope_sign_change,electrode_4_slope_sign_change,electrode_5_slope_sign_change,electrode_6_slope_sign_change,electrode_7_slope_sign_change,electrode_8_slope_sign_change,electrode_1_mean_absolute_value,electrode_2_mean_absolute_value,electrode_3_mean_absolute_value,electrode_4_mean_absolute_value,electrode_5_mean_absolute_value,electrode_6_mean_absolute_value,electrode_7_mean_absolute_value,electrode_8_mean_absolute_value,electrode_1_waveform_length,electrode_2_waveform_length,electrode_3_waveform_length,electrode_4_waveform_length,electrode_5_waveform_length,electrode_6_waveform_length,electrode_7_waveform_length,electrode_8_waveform_length,electrode_1_willison_amplitude,electrode_2_willison_amplitude,electrode_3_willison_amplitude,electrode_4_willison_amplitude,electrode_5_willison_amplitude,electrode_6_willison_amplitude,electrode_7_willison_amplitude,electrode_8_willison_amplitude,electrode_1_simple_square_integral,electrode_2_simple_square_integral,electrode_3_simple_square_integral,electrode_4_simple_square_integral,electrode_5_simple_square_integral,electrode_6_simple_square_integral,electrode_7_simple_square_integral,electrode_8_simple_square_integral,classification
0.0153059385100573,0.0187652518675651,0.0554103522769491,0.0314647482803817,0.0126343452772481,0.0294546288137014,0.117135049503767,0.0209839924242414,0.0180310113366296,0.0209535976688173,0.0566145435131292,0.0326448339319051,0.0158577399618714,0.0308172748195445,0.1174237587373185,0.0229197314247644,0.0104427566666666,0.0128386333333333,0.0339585383333333,0.0191407283333333,0.00966151,0.015520895,0.0488283466666666,0.0126823633333333,0.0073597631555555,0.0096639565333333,0.0255855710666666,0.0141250656,0.0070826796888888,0.0130903313333333,0.046407851911111,0.0100486627555555,33,44,72,52,28,38,51,26,0.01609384,0.02192725,0.0629170666666666,0.0340626733333333,0.0136979966666666,0.0250522033333333,0.0829170266666667,0.0202605766666666,0,0,0,0,0,0,0,0,-0.0095312966666666,-0.0093230133333333,-0.01161462,-0.0086979766666666,-0.0095833833333333,-0.00906252,-0.0082291733333333,-0.0092187933333333,2.414076000000001,3.289087500000002,9.43756,5.109400999999997,2.0546995000000003,3.7578305000000016,12.43755400000001,3.0390865000000016,7,11,68,35,2,16,39,13,0.0487676054732499,0.0658579882899999,0.4807809805800001,0.15985277736625,0.03772018750475,0.1424556640954999,2.068250867399999,0.0787971132875,4
0.0180439149642384,0.0314728030036991,0.0532377499691508,0.0275120432735912,0.0138194151886732,0.0220740295084077,0.1017670061613674,0.0224678893298337,0.0202625057847411,0.0328994989580135,0.0542472666449349,0.0289662348348901,0.0169972194432893,0.0238422228124462,0.1020664407859655,0.0243654741015848,0.0123698716666666,0.0193230533333333,0.02940125,0.0182032683333333,0.0107032066666666,0.0132032283333333,0.0473699633333333,0.0134896483333333,0.0082056079555555,0.0117236748,0.0185341677333333,0.0141466324888888,0.0073090805333333,0.0105306401777777,0.0441605511555555,0.0111174214222222,45,51,71,59,38,33,45,28,0.0208855733333333,0.0342711133333333,0.0630734466666666,0.0319273433333333,0.0165105733333333,0.01937521,0.0785419866666667,0.0193230366666666,0,0,0,0,0,0,0,0,-0.0092188,-0.0095833033333333,-0.0104167133333333,-0.0090625733333333,-0.0098959199999999,-0.0090104833333333,-0.0078124766666666,-0.0094271033333333,3.132836000000001,5.140666999999999,9.461016999999996,4.7891014999999975,2.476586000000001,2.9062815000000017,11.781298000000012,2.898455500000001,11,33,69,31,6,9,46,11,0.0615853711014999,0.16235655475325,0.4414148907670002,0.1258564140765,0.0433358203204999,0.08526773829575,1.56263375020725,0.08905144922925,4
0.0165455428088349,0.045482174775492,0.0685416298217125,0.0391676641052534,0.0133327228454389,0.0284444393177459,0.1379730534128421,0.0200330492233941,0.0189658808246545,0.0465573853482989,0.0693925049329296,0.0402379384814049,0.0165729424640486,0.0300826050288756,0.1382703507526047,0.0222073186153424,0.011614645,0.0192188599999999,0.037500195,0.0224741133333333,0.01028652,0.0151303133333333,0.0626824383333333,0.0123958833333333,0.0079083751111111,0.0101965773333333,0.0291890499999999,0.0175376077333333,0.0073625437333333,0.0126702336888888,0.0596466606222222,0.0096430889777777,46,50,78,61,42,31,53,26,0.0203647066666666,0.03906277,0.0738024566666667,0.0422919733333332,0.0159376133333333,0.0238022766666666,0.10145863,0.01932301,0,0,0,0,0,0,0,0,-0.0092709033333333,-0.00994796,-0.0108335,-0.0092187733333333,-0.0098438266666666,-0.00979168,-0.0090623633333333,-0.00958342,3.0547060000000017,5.8594155,11.07036850000001,6.343795999999991,2.390642000000001,3.5703415000000014,15.218794500000005,2.898451500000001,8,34,72,44,2,20,51,12,0.0539556953182499,0.3251385195705,0.7222979611299998,0.2428637539849999,0.0411993632874999,0.1357444687984999,2.867803484587249,0.0739747500125,4
0.0149239578096637,0.0196127383870041,0.0481943410811642,0.0354862382977376,0.0128083641032486,0.0267306661064239,0.1136067616410115,0.0194057006106811,0.0177925151058902,0.0219678754588755,0.049431443219372,0.036677274273179,0.0159345454787703,0.0283270179862794,0.1139472450887251,0.0213955608968698,0.0107031916666666,0.0131511066666666,0.02867202,0.0216928066666666,0.009609425,0.0144531966666666,0.0505212433333333,0.0122396683333333,0.0070979557777777,0.0100826871111111,0.0223514876444444,0.0166882625777777,0.006628512,0.0115007516888888,0.0451302259555555,0.0095896544888888,45,38,77,77,35,37,60,34,0.0178647333333333,0.0216147166666666,0.0569794833333333,0.0443751933333332,0.01546885,0.02156266,0.0900527833333333,0.0183335066666666,0,0,0,0,0,0,0,0,-0.0096875733333333,-0.00989586,-0.01098968,-0.0092708866666666,-0.0094792166666666,-0.0093750433333333,-0.00880218,-0.0090104833333333,2.679710000000002,3.242207500000002,8.546922499999999,6.65627899999999,2.3203275000000008,3.234399000000001,13.507917500000003,2.7500260000000014,5,15,58,52,0,12,53,16,0.0474860390689999,0.0723881328265,0.3665201368125,0.2017833672164999,0.0380864609422499,0.12036299219925,1.9475961994964992,0.06866550391375,4
0.0133923184100525,0.0360651030063775,0.059969701716903,0.0390323195298608,0.0148689834952602,0.0284459899607669,0.0691329489766863,0.0163047607237463,0.0162881427360007,0.0371236998252688,0.060730606910231,0.0401062089393483,0.017861007053495,0.0299673863561984,0.0696650511402596,0.0185537746058135,0.0100000583333333,0.0168229683333333,0.034869985,0.0224480816666666,0.011093825,0.0133334233333333,0.0310680283333333,0.010911525,0.0067625276444444,0.0109812563111111,0.0274604757333333,0.0171827516888888,0.0078708994666666,0.0106105038666666,0.0286850321777777,0.0083979679555555,28,46,65,66,32,35,44,33,0.0150522166666666,0.0305209399999999,0.0646358666666666,0.0459899599999999,0.0172397266666666,0.0219793333333333,0.0481775633333333,0.0168751266666666,0,0,0,0,0,0,0,0,-0.0092708899999999,-0.0088021266666666,-0.0095833966666666,-0.0092187866666666,-0.0098959033333333,-0.0094270833333333,-0.0085938766666666,-0.0088542266666666,2.257832500000002,4.578140999999999,9.695380000000002,6.898493999999991,2.5859590000000017,3.2969000000000004,7.226634499999995,2.531269000000001,3,20,64,51,8,14,30,6,0.0397955390682499,0.2067253633074999,0.5532309923527498,0.2412761993229999,0.0478523359447499,0.13470663675325,0.7279829025562496,0.0516363828184999,4
0.0134133626638682,0.0147042523626542,0.0473864088243957,0.033903117024627,0.0136018582858491,0.0182886984124428,0.1376760907194019,0.0186637583170429,0.0161879150538809,0.0176086375007645,0.04865587067376,0.0351478351073955,0.0169132059795986,0.0205516055243055,0.1379505773733175,0.0206798934917872,0.0101302783333333,0.0108594583333333,0.0278387366666666,0.0210678466666666,0.0103386166666666,0.0117448666666666,0.0548698466666666,0.0119271466666666,0.0074438030222222,0.0078243692888888,0.0189271843111111,0.0151271801777777,0.0068958800444444,0.0093229840888888,0.0517430814666666,0.0094563067111111,32,32,75,60,31,30,55,31,0.0152605333333333,0.0169793066666666,0.0581253699999999,0.0383335866666666,0.0148959933333333,0.0171355366666666,0.1000521766666667,0.0182813766666666,0,0,0,0,0,0,0,0,-0.0090625766666666,-0.0096875733333333,-0.0110418299999999,-0.0092708666666666,-0.0100521633333333,-0.0093750733333333,-0.0086980366666666,-0.0089062966666666,2.2890800000000016,2.546896000000001,8.718805499999995,5.750037999999993,2.2343990000000016,2.5703305000000007,15.007826500000013,2.742206500000001,3,5,65,45,4,8,46,10,0.0393072890687499,0.0465096171949999,0.3551090626532501,0.1853055469104999,0.0429084804762499,0.0633552734439999,2.854554269644749,0.0641486992247499,4
0.0136439652933188,0.0154646212008298,0.0382184932602187,0.0303804130029942,0.0131082531996635,0.0206175305380588,0.0772846166288854,0.0210152584956372,0.0164373558307492,0.01816591431069,0.0396263718940009,0.0320662802400746,0.016840853571004,0.022937483538559,0.0778202347312381,0.0231406534870632,0.00950527,0.010963595,0.0220834849999999,0.0181771549999999,0.009974015,0.0126302766666666,0.03783882,0.014088645,0.0066243452444444,0.0078778185333333,0.0156494256,0.0143965791111111,0.0062930787999999,0.0102125545333333,0.0338641274222222,0.0111604994666666,30,41,66,59,29,26,44,36,0.0157293,0.0184897033333333,0.0427086133333333,0.0345835466666666,0.0150001333333333,0.0201563666666666,0.0636463633333333,0.0208335166666666,0,0,0,0,0,0,0,0,-0.0091667266666666,-0.0095313133333333,-0.0104688166666666,-0.01026045,-0.0105729866666666,-0.0100521433333333,-0.0091146566666666,-0.0096875566666666,2.359395000000001,2.7734555000000007,6.406291999999994,5.187531999999996,2.250020000000001,3.0234550000000007,9.546954500000004,3.125027500000001,4,6,50,27,1,15,45,17,0.0405280000059999,0.0495000664114999,0.2355374024222499,0.1542369492652499,0.0425421523499999,0.07891922266225,0.9083983400437496,0.08032347657125,4
0.0140046521303839,0.0157273373843271,0.040496122524677,0.0324138129892524,0.0141898348252057,0.024418414202601,0.1005521429226634,0.017002658693156,0.016852953192146,0.0184989308548268,0.0417757471189724,0.0336151398973488,0.0171520961135949,0.0262698962313329,0.1009098807741508,0.0189121771021565,0.0101823733333333,0.0110938416666666,0.0242969683333333,0.0196615799999999,0.01057299,0.0151563083333333,0.0529951283333333,0.01143235,0.0075340996444444,0.0076910300444444,0.0181667231111111,0.0159931569333333,0.0077076886222222,0.0117500368,0.0471530770222221,0.0090944903111111,23,39,74,62,33,42,70,38,0.0150001333333333,0.0185418433333333,0.0493231566666666,0.0356252133333333,0.01640642,0.02609387,0.09864642,0.0188542833333333,0,0,0,0,0,0,0,0,-0.00937506,-0.0097396766666666,-0.0102604633333333,-0.0089063099999999,-0.0096355066666666,-0.0096875433333333,-0.00848944,-0.0082813066666666,2.25002,2.781276500000002,7.398473499999992,5.343781999999997,2.4609630000000013,3.9140805000000016,14.796963000000003,2.828142500000001,7,3,64,34,2,21,54,13,0.0426033046945,0.0513315664157499,0.26178195710225,0.1694966445477499,0.0441291601634999,0.10351611720075,1.5274206056780006,0.0536505664114999,4
0.0133196123425859,0.0140588384318414,0.0413406593099907,0.0279908817388625,0.0132456649367943,0.0195034617451637,0.0707624630032803,0.0184161288960426,0.0162881555266907,0.0169851919278725,0.0423560703195933,0.02945367567093,0.0162881283466415,0.0217537837963115,0.0713014087306368,0.020571408912169,0.0098177833333333,0.0094792183333333,0.0227344866666666,0.0176563416666666,0.0100781883333333,0.0122135866666666,0.0360940099999999,0.012890705,0.0069799206666666,0.006456282,0.0154570388,0.0125500697777777,0.0074396348,0.0095250183111111,0.0324210623999999,0.0101549214222222,32,26,65,55,28,31,52,43,0.0155209733333333,0.01598969,0.0465106333333332,0.03145848,0.0136980366666666,0.0202084366666666,0.0632817166666667,0.02083348,0,0,0,0,0,0,0,0,-0.00937507,-0.0095313066666666,-0.0092188166666666,-0.0091667633333333,-0.0094792133333333,-0.00963546,-0.0087501266666666,-0.0091667366666666,2.328146000000002,2.3984535000000013,6.976594999999994,4.718772,2.0547055000000016,3.0312655000000017,9.492257500000004,3.1250220000000013,2,0,51,31,3,14,42,17,0.0397956015692499,0.0432745117239999,0.26910550393775,0.13012785157925,0.0397954687555,0.0709840664185,0.7625836330459994,0.0634774296947499,4
0.0126665631865181,0.0146172773311391,0.0435701886304744,0.0292638038337938,0.0120159979094395,0.0145569804046703,0.0546426772433887,0.0175100432899423,0.015883440998883,0.0177696443540193,0.0447981090384218,0.0305589334161332,0.0150818038485122,0.0170926443131736,0.0555039068236642,0.0197643789968636,0.0097396583333333,0.0105990366666666,0.0245574699999999,0.0186459449999999,0.0092448433333333,0.01059901,0.0313543499999999,0.011692785,0.0075833932444444,0.0070868554222222,0.0180369187111111,0.0150660647111111,0.0066111412888888,0.00786878,0.0278036448888888,0.008847972,22,35,75,57,19,35,47,35,0.01453141,0.0177084866666666,0.0497920199999999,0.0331772733333333,0.0127084466666666,0.0154167666666666,0.0491149233333333,0.0192710133333333,0,0,0,0,0,0,0,0,-0.0095834166666666,-0.01010423,-0.0104167766666666,-0.00880217,-0.0091146366666666,-0.0089583933333333,-0.0097396866666666,-0.0091667366666666,2.1797115000000016,2.656273000000001,7.468802999999994,4.976590999999997,1.9062670000000008,2.312515000000001,7.367238499999996,2.890652000000002,4,4,56,31,1,6,40,17,0.0378425546947499,0.0473640390702499,0.30103058601275,0.14007726172975,0.03411912109875,0.0438237734424999,0.4621025509035001,0.0585946015697499,4
