electrode_1_standard_deviation,electrode_2_standard_deviation,electrode_3_standard_deviation,electrode_4_standard_deviation,electrode_5_standard_deviation,electrode_6_standard_deviation,electrode_7_standard_deviation,electrode_8_standard_deviation,electrode_1_root_mean_square,electrode_2_root_mean_square,electrode_3_root_mean_square,electrode_4_root_mean_square,electrode_5_root_mean_square,electrode_6_root_mean_square,electrode_7_root_mean_square,electrode_8_root_mean_square,electrode_1_modified_mean_absolute_value_1,electrode_2_modified_mean_absolute_value_1,electrode_3_modified_mean_absolute_value_1,electrode_4_modified_mean_absolute_value_1,electrode_5_modified_mean_absolute_value_1,electrode_6_modified_mean_absolute_value_1,electrode_7_modified_mean_absolute_value_1,electrode_8_modified_mean_absolute_value_1,electrode_1_modified_mean_absolute_value_2,electrode_2_modified_mean_absolute_value_2,electrode_3_modified_mean_absolute_value_2,electrode_4_modified_mean_absolute_value_2,electrode_5_modified_mean_absolute_value_2,electrode_6_modified_mean_absolute_value_2,electrode_7_modified_mean_absolute_value_2,electrode_8_modified_mean_absolute_value_2,electrode_1_zero_crossing,electrode_2_zero_crossing,electrode_3_zero_crossing,electrode_4_zero_crossing,electrode_5_zero_crossing,electrode_6_zero_crossing,electrode_7_zero_crossing,electrode_8_zero_crossing,electrode_1_average_amplitude_change,electrode_2_average_amplitude_change,electrode_3_average_amplitude_change,electrode_4_average_amplitude_change,electrode_5_average_amplitude_change,electrode_6_average_amplitude_change,electrode_7_average_amplitude_change,electrode_8_average_amplitude_change,electrode_1_slope_sign_change,electrode_2_slope_sign_change,electrode_3_slope_sign_change,electrode_4_slope_sign_change,electrode_5_slope_sign_change,electrode_6_slope_sign_change,electrode_7_slope_sign_change,electrode_8_slope_sign_change,electrode_1_mean_absolute_value,electrode_2_mean_absolute_value,electrode_3_mean_absolute_value,electrode_4_mean_absolute_value,electrode_5_mean_absolute_value,electrode_6_mean_absolute_value,electrode_7_mean_absolute_value,electrode_8_mean_absolute_value,electrode_1_waveform_length,electrode_2_waveform_length,electrode_3_waveform_length,electrode_4_waveform_length,electrode_5_waveform_length,electrode_6_waveform_length,electrode_7_waveform_length,electrode_8_waveform_length,electrode_1_willison_amplitude,electrode_2_willison_amplitude,electrode_3_willison_amplitude,electrode_4_willison_amplitude,electrode_5_willison_amplitude,electrode_6_willison_amplitude,electrode_7_willison_amplitude,electrode_8_willison_amplitude,electrode_1_simple_square_integral,electrode_2_simple_square_integral,electrode_3_simple_square_integral,electrode_4_simple_square_integral,electrode_5_simple_square_integral,electrode_6_simple_square_integral,electrode_7_simple_square_integral,electrode_8_simple_square_integral,classification
0.0304340105018982,0.0726455088896115,0.0525796611339298,0.0254317264819894,0.0203753457589861,0.1127210866404262,0.2936918152341324,0.0626170689081099,0.0316382671461054,0.0732413179337546,0.0534458702121751,0.0270333387930841,0.0228129868679735,0.1131410804729652,0.2936992051865337,0.06324728893564,0.0186979866666666,0.0397919783333333,0.0298178283333333,0.0162500833333333,0.0130469483333333,0.0505212449999999,0.1488022783333333,0.0287239766666666,0.0157097752444444,0.0354468036888888,0.0221674374666666,0.0121583996888888,0.0099958936,0.0475469187999999,0.1435682420444444,0.0262527787111111,50,55,81,50,24,56,66,46,0.0309376266666666,0.0686464466666667,0.0619273766666666,0.0304689199999999,0.01901058,0.0916154,0.2577085266666666,0.0503645599999999,0,0,0,0,0,0,0,0,-0.0086458633333333,-0.0093231266666666,-0.0095833333333333,-0.0091667166666666,-0.01026049,-0.0097396466666666,-0.0020834566666666,-0.0089063033333333,4.640643999999996,10.29696700000001,9.289106499999995,4.570338,2.851587000000001,13.742310000000009,38.65627899999999,7.554683999999995,27,49,68,31,12,46,71,28,0.1501469922012498,0.8046435979009999,0.4284691564105,0.10962021094525,0.07806485547575,1.9201356135885,12.93888346908024,0.6000329336562495,3
0.0347014004315325,0.1047992332420797,0.0496272554149906,0.0284906232316959,0.0163366826297646,0.060607691485698,0.2732546724182269,0.0348658299949965,0.0360282802728865,0.1052131015937812,0.0506874131814957,0.02991308373073,0.0192639221853096,0.0613205509979593,0.2732572974386136,0.0360506956493213,0.0198178283333333,0.0566930183333332,0.0285939033333333,0.0170834666666666,0.0116146483333333,0.0337501816666666,0.1486203083333333,0.0180730366666666,0.0163146784888889,0.0469237949777777,0.0216014835111111,0.0130938540888888,0.0082667073777777,0.029313344311111,0.1392906883555556,0.0152431564444444,57,79,71,53,45,54,82,48,0.0371877399999999,0.10843819,0.0541149233333333,0.0323961199999999,0.0192188966666666,0.06062533,0.2851572966666666,0.0311981366666666,0,0,0,0,0,0,0,0,-0.00968761,-0.0093229533333333,-0.0103125833333333,-0.0091146566666666,-0.0102084033333333,-0.0093229666666666,-0.00119775,-0.0091665999999999,5.578160999999993,16.2657285,8.117238499999997,4.8594179999999945,2.8828345000000017,9.093799500000005,42.7735945,4.679720499999997,31,94,57,25,6,51,98,22,0.1947055469132499,1.6604695120475002,0.3853820782547501,0.13421888674225,0.0556648046942499,0.564031496204,11.200432590518243,0.1949478985199999,3
0.0299636076932379,0.0546592662743066,0.0566785449242861,0.0274923121367542,0.0155516563749746,0.0778622518735317,0.2562992574215046,0.0331615196852431,0.0310869433514565,0.0553388430747337,0.0574317593299938,0.0288041821880955,0.0183774842434975,0.0784371444269018,0.256303708351469,0.0343098219227623,0.01505219,0.02927104,0.0298179316666666,0.0171355199999999,0.0109375616666666,0.0352084766666666,0.1288025549999999,0.0173698399999999,0.0124855079111111,0.0261751891555555,0.0251717026666666,0.0123563249333333,0.0080583788888888,0.0316001082666666,0.1225636501333333,0.0146639148,43,50,74,55,26,56,70,42,0.0277085333333333,0.0471878499999999,0.0565108833333333,0.0303647866666666,0.01557304,0.0632815433333333,0.2373444366666666,0.0311980166666666,0,0,0,0,0,0,0,0,-0.00828132,-0.0086459333333333,-0.0092708966666666,-0.0085938166666666,-0.0097917266666666,-0.0094792066666666,0.0015104833333333,-0.00880213,4.1562800000000015,7.078177499999995,8.476632499999997,4.554718,2.3359560000000013,9.4922315,35.6016655,4.679702499999997,21,35,59,34,7,46,85,23,0.1449597070404999,0.4593581329275003,0.4947610469607502,0.12445213672875,0.0506597890679999,0.9228578438769997,9.853738637207236,0.1765745820557499,3
0.0382363223086084,0.1305327019696426,0.0479861102120237,0.0231481679789234,0.01733251652842,0.0843688145572548,0.2347635032754463,0.0253983405260518,0.0392131604642497,0.13084691278582,0.0492872379353249,0.0251543024620375,0.0198054995530702,0.0849231733134818,0.2349808408709383,0.0272580999063886,0.021901065,0.0655472333333333,0.0282293383333333,0.0155990433333333,0.0120834116666666,0.0387501816666666,0.1221620816666666,0.0155990266666666,0.0188819441777777,0.0576024572444444,0.0219306937333333,0.0115417250222222,0.0099806242222222,0.036127947111111,0.1199401964888888,0.0130174152,59,79,62,58,36,50,70,34,0.0406250133333332,0.1257298733333332,0.0513545099999999,0.02875018,0.01828137,0.06572937,0.2086468433333333,0.0227084266666666,0,0,0,0,0,0,0,0,-0.0086980233333333,-0.0090624666666666,-0.0112501133333333,-0.0098438433333333,-0.0095834066666666,-0.0096875433333333,-0.0101041133333333,-0.0098958733333333,6.093751999999992,18.859480999999988,7.703176499999992,4.312527,2.7422055000000007,9.859405500000006,31.2970265,3.406264000000001,35,66,49,24,10,43,78,20,0.2306507930392499,2.5681371878369994,0.3643847734940003,0.09491083985275,0.0588386718819999,1.08179180484475,8.28239933646199,0.111450601576,3
0.0420637592764609,0.1370420692114377,0.0629827103172899,0.0344682408282039,0.0209824228701072,0.0879741057119587,0.2622767068145058,0.0412600913709099,0.0429431219111396,0.1373803840577564,0.063661394723215,0.0357617962074986,0.0234723540853916,0.0884945505117311,0.2622769603611005,0.0424423944793214,0.023307495,0.0755992616666666,0.0371355866666666,0.0211199149999999,0.0142709366666666,0.04872421,0.146042335,0.0218750766666666,0.019721716,0.0679683382666667,0.0313917978222222,0.0161653668888888,0.0110361962666666,0.0431592351111111,0.1348540329777778,0.0187188118666666,56,75,72,59,36,62,75,47,0.0418232899999999,0.1368235633333333,0.0723440433333333,0.0383335566666666,0.0217709966666666,0.0851566166666667,0.2766160533333334,0.0400001533333332,0,0,0,0,0,0,0,0,-0.0086459166666666,-0.0096354133333333,-0.0092709966666666,-0.00953134,-0.0105209,-0.0095834333333333,0.00036469,-0.0099479499999999,6.273493499999993,20.523534499999997,10.851606500000006,5.750033499999992,3.2656495000000016,12.773492500000012,41.492408000000005,6.0000229999999934,34,83,80,35,15,66,96,30,0.2766167579212502,2.831005488578497,0.6079159767157497,0.1918359101979999,0.0826427109465,1.1746928205409994,10.318380590438744,0.27020352737075,3
0.0164162055362271,0.0345910689280444,0.0396755233441722,0.0268016062482174,0.0162505527217097,0.0794829958113667,0.2558626104296101,0.0364247217086388,0.0185537956596038,0.035852650923351,0.0410735982026978,0.0285701940815949,0.0192745075339596,0.0800774977889752,0.2559135127219121,0.0376248972268142,0.0111198633333333,0.0185417799999999,0.0220574316666666,0.0166147066666666,0.01104175,0.0403908349999999,0.1360160733333333,0.0182553299999999,0.0080340920444444,0.0089326911555555,0.0177577526666666,0.0127820361777777,0.0080479795555555,0.0375779576444444,0.1317413470666667,0.0153681454666666,42,55,68,61,25,53,85,38,0.0173959533333333,0.0339585533333333,0.0459899366666666,0.0323439999999999,0.0183334933333333,0.0712504133333333,0.2522924666666666,0.0331773333333332,0,0,0,0,0,0,0,0,-0.0086458966666666,-0.0094271166666666,-0.0106251266666666,-0.0098959533333333,-0.01036466,-0.00973956,-0.0051039766666666,-0.0094272233333333,2.6093930000000016,5.093782999999997,6.898490499999991,4.851599999999996,2.750024000000001,10.687562000000003,37.84387,4.976599999999994,11,32,50,29,11,49,95,27,0.0516365000067499,0.1928118867347499,0.2530560703975,0.1224383984790001,0.0557259961014999,0.9618608478214992,9.823758899050244,0.2123449336992499,3
0.0297739479308578,0.0928313438621801,0.0374724954901385,0.0269039181515134,0.0172890799536152,0.0778927685254325,0.2973834659802322,0.0498323088810227,0.0310478046260654,0.0934023875003114,0.0389639707469391,0.0284059600787111,0.0194007765376801,0.0784425370295989,0.2973849443183082,0.05063114726834,0.0169272066666666,0.0394533199999999,0.0230471249999999,0.0175782633333333,0.0118230116666666,0.0389585549999999,0.1623181033333333,0.024192875,0.0130507843111111,0.0302244716888888,0.0178988295111111,0.0118917749333333,0.0088938281777777,0.0351196380888888,0.1586163416888889,0.0210633469333333,46,57,68,64,40,45,86,47,0.0311981699999999,0.0775524666666667,0.0435421599999999,0.0309898399999999,0.0185939433333333,0.0602607766666667,0.2848965333333333,0.0438545533333332,0,0,0,0,0,0,0,0,-0.00880217,-0.0103124966666666,-0.0106772233333333,-0.0091147,-0.00880215,-0.0092708266666666,-0.0009376933333333,-0.0089584633333333,4.679725499999997,11.632870000000008,6.531323999999992,4.648476,2.7890915000000023,9.039116500000008,42.734480000000005,6.578182999999991,24,48,48,26,10,41,99,30,0.1445949258147499,1.3086008986137498,0.2277286524552499,0.1210347851990001,0.0564585195397499,0.9229847423459998,13.265670766080492,0.38452696105625,3
0.0416899940108363,0.135430838976295,0.0510265897751136,0.0302898862621495,0.0175376644248454,0.0590139834538014,0.2614533615918631,0.032701577333855,0.0428007593464376,0.1356743537390664,0.0521317044584515,0.0316769048698995,0.0200606677523456,0.0598293569582413,0.2615042014454515,0.0339761516425124,0.0199741316666666,0.0600263466666666,0.03013034,0.0194011233333333,0.0126042383333333,0.0312240983333333,0.1433076566666666,0.0193490283333333,0.0161466696,0.0423966287999999,0.0236181650666666,0.0159813125333333,0.0097063086666666,0.0283765135555555,0.1360156707555555,0.0167097796444444,50,63,72,61,40,51,92,49,0.0359899266666666,0.1133860233333333,0.0577085899999999,0.0354689099999999,0.0195834866666666,0.0587502966666666,0.28343812,0.0346876399999999,0,0,0,0,0,0,0,0,-0.00968759,-0.0081251533333333,-0.0106771599999999,-0.0092708733333333,-0.0097396466666666,-0.0098438666666666,-0.0051562666666666,-0.00921877,5.398488999999992,17.007903499999994,8.656288499999995,5.3203364999999945,2.937523000000001,8.812544500000003,42.515718,5.203145999999995,23,69,63,36,15,50,111,32,0.27478575009475,2.761129539376998,0.4076571914615001,0.1505139453205,0.0603645586004999,0.5369327931054997,10.257667106043492,0.17315683206525,3
0.0230185686376706,0.06156051288409,0.0552871564425077,0.0362885114726863,0.0159331605432475,0.0797937177001787,0.2386451419456372,0.0360623298039517,0.0247383179510383,0.0622164532756944,0.0563586607955246,0.0376411503309432,0.0189229289388561,0.0803796412024835,0.2387189981035093,0.037145829947003,0.01427091,0.02927105,0.031328285,0.0216928799999999,0.0109636116666666,0.0342971383333333,0.125807725,0.0173959116666666,0.0114597816,0.0266981224888888,0.0232368494222222,0.0151605379555555,0.0081590721777777,0.0314690073333333,0.1227650374666667,0.0143924281777777,46,37,70,57,23,50,70,35,0.0228647233333333,0.0448440699999999,0.0633857766666666,0.0405732499999999,0.01520844,0.0590630466666666,0.2047404433333332,0.0320834999999999,0,0,0,0,0,0,0,0,-0.0090625533333333,-0.0090105666666666,-0.0109375033333333,-0.0100000066666666,-0.01020841,-0.0096875866666666,-0.0059376999999999,-0.0089062366666666,3.4297085000000016,6.7266104999999925,9.507866499999995,6.085987499999995,2.2812660000000013,8.859457000000003,30.711066499999976,4.812524999999996,16,34,72,45,4,38,83,26,0.091797656257,0.580633058731,0.4764447969997503,0.2125284297354999,0.0537115859437499,0.9691330079759995,8.548014008331496,0.2069719023677499,3
0.0461571428048551,0.1428639670570928,0.067280319212762,0.0279028229221624,0.0206403653183206,0.0723337466580753,0.2767364313007687,0.033670770223333,0.0469791947594003,0.1430368976562865,0.0681141172594932,0.0294191304170149,0.0230965461228152,0.0731023781001229,0.2767761273851786,0.0351993870572107,0.0220313149999999,0.0677868199999999,0.0353647766666666,0.0172136483333333,0.0134375616666666,0.0364587149999999,0.15007846,0.0186197683333333,0.0188278162666666,0.0589072850222222,0.024068331911111,0.0135750865333333,0.0096326676888888,0.0329691145333333,0.1439634823111111,0.0153499572,41,61,80,57,45,52,76,32,0.0398959799999999,0.1250527933333331,0.0750003499999999,0.0326043533333333,0.0225522066666666,0.06052152,0.2394798599999998,0.0287499233333333,0,0,0,0,0,0,0,0,-0.0087500233333333,-0.00703143,-0.0106250466666666,-0.0093229666666666,-0.01036464,-0.0105729266666666,-0.00468746,-0.0102604133333333,5.984396999999994,18.757918999999976,11.250052499999995,4.890653,3.3828310000000017,9.078228000000005,35.92197899999997,4.3124885,27,67,72,30,17,43,77,24,0.3310567110362502,3.068933113670248,0.6959299455059995,0.129822785174,0.0800175664205,0.8015936525839995,11.490753703550492,0.1858495273804999,3
