electrode_1_modified_mean_absolute_value_2,electrode_2_modified_mean_absolute_value_2,electrode_3_modified_mean_absolute_value_2,electrode_4_modified_mean_absolute_value_2,electrode_5_modified_mean_absolute_value_2,electrode_6_modified_mean_absolute_value_2,electrode_7_modified_mean_absolute_value_2,electrode_8_modified_mean_absolute_value_2
0.006641029511111111,0.007567385333333334,0.01158134897777778,0.00907645217777778,0.007240998622222226,0.006097946755555558,0.004845848533333332,0.006053507733333334
0.005695853199999997,0.007872274844444442,0.010293813422222228,0.00980286942222223,0.006910465644444446,0.006565328933333334,0.005186841599999999,0.006295871955555553
0.0052875288888888875,0.007377131644444446,0.010662558444444446,0.009916721422222222,0.006626436755555556,0.006368786533333336,0.005436148088888888,0.0060743455555555565
0.006650729377777778,0.007819485777777779,0.009042402044444446,0.010122283733333336,0.0061812900000000025,0.0049048823999999994,0.006161852977777779,0.005254883422222221
0.006116698266666669,0.007761859955555561,0.009988271688888889,0.009505643333333336,0.006277114044444443,0.006549339466666665,0.005131958844444444,0.005811844088888885
0.006033379333333335,0.008068100044444443,0.013680600088888889,0.011186213066666667,0.006850052488888887,0.006316704622222222,0.0050777905777777774,0.006330588355555555
0.005747254533333333,0.0072514409777777785,0.010166713733333338,0.009711893511111114,0.0054403075999999995,0.00572226622222222,0.004963229555555553,0.005958357466666665
0.0059236539555555506,0.005881990888888888,0.011140325422222224,0.009921589288888892,0.006612533955555552,0.0066972464,0.005829188888888888,0.005276419866666665
0.005329890222222222,0.007454209422222222,0.011395208800000004,0.00905282555555556,0.005300015599999998,0.006411153022222222,0.004811136666666667,0.00590421302222222
0.0055389199999999975,0.006952835688888889,0.0088160216,0.010842430711111116,0.00671600111111111,0.005743775822222221,0.0052278083111111096,0.0053465628888888905
0.0063007479999999975,0.0075861506222222215,0.010204945288888892,0.008718089333333333,0.006234063111111113,0.006551436355555555,0.005786147111111109,0.005872944355555551
0.004727102844444443,0.006509061155555554,0.008591044266666667,0.009246573511111114,0.006010447999999999,0.0058555943111111095,0.005219464888888889,0.0064861658666666685
0.006087523955555556,0.007436142977777777,0.00888267977777778,0.008982020222222229,0.006600738444444445,0.006516716666666666,0.005188928133333334,0.005038913555555555
0.006311131244444444,0.006006974977777778,0.010049357733333335,0.008902154977777778,0.0063910289777777815,0.00607295,0.005522266577777776,0.005725729466666666
0.005391700666666666,0.007428527111111111,0.010956327377777785,0.00854100675555556,0.006961860311111111,0.006179906400000001,0.006207679155555557,0.00576186031111111
0.006679907600000001,0.0064215554666666634,0.010041746622222222,0.009288252000000007,0.006446571333333336,0.005587526133333335,0.0053666877333333335,0.006020856488888888
0.005624332888888889,0.0064826741333333365,0.010004234800000006,0.008821622266666666,0.0057750365333333305,0.0068528235999999985,0.005867398133333334,0.005628510888888886
0.006019487733333331,0.0070986454666666695,0.009631289911111113,0.008145197200000003,0.0061486534222222194,0.0059000324,0.005335447422222221,0.005294458444444445
0.005499345377777775,0.006972980177777774,0.009805611288888893,0.011293131200000004,0.007145188044444442,0.005920198666666664,0.005450018666666666,0.005715304133333334
0.005568769466666666,0.006562549822222223,0.009945900444444454,0.008963245155555561,0.0064583766222222234,0.005748635422222222,0.0060903044444444426,0.006177122933333335
0.005256269288888886,0.006664624622222224,0.008527137866666671,0.009127136133333335,0.006525042311111113,0.004937525066666663,0.0053708887111111065,0.00523405831111111
0.006563925377777779,0.007616038977777782,0.008445883866666672,0.00882091755555556,0.0067173940888888865,0.005509060400000001,0.005358351422222222,0.005480599999999999
0.005995164711111112,0.005979913511111112,0.008995181955555556,0.008717422222222226,0.005989614977777777,0.00599725733333333,0.005392385199999999,0.0058257135999999965
0.00581185311111111,0.0070340748888888865,0.008708398488888889,0.009620217155555555,0.00583890751111111,0.004888206088888888,0.0055027988888888876,0.005716687199999998
0.0065430942666666716,0.006863929955555553,0.008812557644444446,0.010106323200000007,0.006641030044444446,0.005487531644444443,0.0054534940444444435,0.005366694622222221
0.005411835733333331,0.00624309222222222,0.007991730755555558,0.008758389333333332,0.00532850662222222,0.006352117733333336,0.004755571022222224,0.005463250666666667
0.005922260133333335,0.006361852844444446,0.010812587555555564,0.008464632444444443,0.005806979644444443,0.005253496977777775,0.0056909884888888896,0.005986828755555554
0.006274346044444447,0.0073771484,0.010034792755555556,0.009180618577777779,0.006442408577777776,0.0056125416444444435,0.005607673466666664,0.0052632265777777755
0.0052750292444444435,0.006882668311111111,0.009745896933333338,0.009132006044444451,0.006338230088888889,0.0060188012444444446,0.005168080711111111,0.005006269955555554
0.005837539822222222,0.007166034755555555,0.009233384666666667,0.009520899511111115,0.0059611504,0.006097950799999999,0.004918766844444443,0.004843079244444446
0.00520350568888889,0.007658400222222224,0.008210460355555557,0.008366035022222225,0.005683362711111112,0.0053694836,0.005086817466666665,0.005139607688888889
0.005676412088888887,0.006306285022222221,0.008361169600000003,0.008841728133333338,0.006015315022222223,0.005516693022222221,0.004670846577777781,0.005270839866666667
0.006218091155555552,0.0071222528888888895,0.007782686755555555,0.007796563288888891,0.005897259822222221,0.005259062044444445,0.005200032799999999,0.005325712844444444
0.00536670782222222,0.007352823199999999,0.008929910622222224,0.008584777288888887,0.005854898133333334,0.005252106355555557,0.0059562724,0.005516693288888889
0.006588240844444444,0.006266693111111113,0.009073662266666671,0.008565319066666672,0.006247958977777778,0.005856299111111111,0.004954185022222222,0.005323636577777776
0.005843775555555552,0.006188241644444447,0.008048679777777781,0.008947289244444443,0.006697260533333334,0.005511143155555556,0.004944455333333334,0.005280587688888887
0.005602122444444443,0.006984772622222222,0.011159092400000004,0.008684087466666674,0.005507674488888884,0.005380580355555556,0.004983357866666667,0.005672944711111112
0.005143085377777776,0.006018099599999997,0.008895883111111112,0.009400776533333335,0.0063202009777777795,0.0055729388444444436,0.005537527955555555,0.005640996177777778
0.00572224951111111,0.0067215711111111055,0.008581977422222225,0.009048693866666664,0.005543786666666665,0.004972944577777774,0.005429883866666667,0.004518770222222222
0.005644479377777778,0.006069495866666668,0.00972369364444445,0.008251418888888891,0.0056215592888888884,0.005696572755555554,0.005312523244444443,0.005059058755555554
0.006540332666666667,0.0068118483111111105,0.010107703688888898,0.00917366222222223,0.005922267066666664,0.006481300088888887,0.004620847244444444,0.005845857866666665
0.0058764115555555545,0.007112558044444441,0.00904516924444445,0.010258394400000004,0.005761851022222221,0.005320160399999999,0.005451431333333334,0.005581963555555554
0.005562522666666665,0.00679587742222222,0.009636175644444446,0.009779944888888892,0.006453526577777778,0.005623639422222222,0.005318074355555553,0.005500724622222221
0.004988916,0.006133375644444446,0.00824589937777778,0.00802643706666667,0.005253494355555557,0.005866009866666667,0.005037534222222222,0.005490305999999999
0.0061493375555555525,0.006919501377777778,0.009897309422222228,0.008291719511111115,0.006618109466666664,0.0060097779555555566,0.004979887866666665,0.005495168044444445
0.006138233022222222,0.006703498888888887,0.00915631466666667,0.008270195955555558,0.0056264346222222195,0.005871562888888886,0.005497947866666663,0.005638914755555556
0.006277822044444444,0.005920170488888891,0.008213238444444444,0.010336143155555559,0.0059813017777777784,0.005491708799999997,0.004889598844444444,0.005111829200000002
0.005429202044444442,0.006810474888888889,0.009661856800000002,0.009095202577777782,0.0069861550666666635,0.005173644311111108,0.005493782977777777,0.005162522711111112
0.006260458222222221,0.006200047155555556,0.009132007466666673,0.00853756306666667,0.006534756933333332,0.005218079333333332,0.005489623733333332,0.004629207511111109
0.005407662533333334,0.0063361528000000005,0.008688933022222225,0.008423688844444447,0.006404206133333335,0.00548129013333333,0.005814615688888889,0.005379883599999999
0.004836135599999998,0.00677990204444444,0.007567425777777781,0.008125049244444446,0.0058930837777777766,0.00597225871111111,0.0051021151555555545,0.005823646888888889
0.00505209831111111,0.007193798488888886,0.009156998311111112,0.008842408533333335,0.005940306133333332,0.005607663022222222,0.004976419955555554,0.004911137200000001
0.006511849200000001,0.006655610355555553,0.00871324444444445,0.008310460800000002,0.005908376133333336,0.0055757202666666655,0.005054178133333333,0.005386838088888888
0.005259740488888887,0.006221567733333334,0.008852143111111113,0.008913932933333337,0.006098652888888888,0.005913239155555555,0.004447930844444446,0.005280580399999999
0.005647939644444444,0.006249379288888886,0.009363932666666666,0.008317434799999997,0.00620213728888889,0.00591809191111111,0.004856977155555555,0.005220862044444444
0.00547919111111111,0.007972282933333333,0.008993103288888889,0.009468092622222223,0.005990319822222222,0.005095173866666664,0.0055930896,0.0052014140444444435
0.005661148533333333,0.005839607955555554,0.009509096444444446,0.008334794044444446,0.005598635599999997,0.005818781288888888,0.00509238911111111,0.005294465911111112
0.005530602622222221,0.006559075511111113,0.009000756844444447,0.009493131111111119,0.006059076622222223,0.004751401199999999,0.005013905466666667,0.0055257257333333355
0.005798640711111111,0.0064410216,0.009392410533333334,0.00739449995555556,0.005393793466666668,0.005968083377777776,0.0046944733333333325,0.004884051866666667
0.00535211973333333,0.006961157822222223,0.0071695029333333354,0.007354907466666669,0.005595182088888888,0.005480590799999997,0.005140301199999998,0.005333366533333333
0.005652804444444441,0.00642363466666667,0.008231325200000002,0.00835213591111111,0.005972969600000001,0.005331266266666666,0.005579878488888888,0.005243782933333335
0.005866007155555552,0.006581998177777778,0.007853515555555553,0.006503517733333335,0.00608684848888889,0.006386152844444445,0.004939615866666664,0.005960461111111109
0.005609064799999999,0.00681046617777778,0.007420196888888889,0.00792714395555556,0.006248654666666667,0.0050152904,0.005270865733333333,0.005013220177777777
0.005157660044444443,0.006215302488888888,0.006102130933333333,0.007785476444444444,0.005268770977777778,0.005636151599999999,0.005311827822222221,0.005038907466666666
0.005288229022222223,0.005975023333333333,0.007852812799999992,0.007742423600000001,0.005409726355555557,0.005468079911111109,0.004883374177777776,0.0051653032444444425
0.005856980666666665,0.006795165200000007,0.00783129142222222,0.007395190844444447,0.005709749111111113,0.0057854296888888886,0.0047618420000000005,0.005119460977777778
0.005619474133333333,0.005859061066666661,0.007854215199999997,0.005827820577777777,0.006147252222222221,0.00554724431111111,0.005530585555555555,0.004945847022222222
0.005899337955555555,0.00653546462222222,0.007684780488888889,0.007426443422222223,0.005786838577777779,0.005540303244444443,0.0052403040888888905,0.0053298846666666655
0.00595491471111111,0.005886167066666663,0.008128524711111113,0.006695873333333337,0.006102122400000003,0.005022947955555554,0.005835445644444445,0.005762533422222223
0.005179879822222222,0.006364641377777779,0.008802137422222224,0.0059993576888888915,0.005524323155555556,0.005414608977777773,0.0050298832000000016,0.0052819645333333325
0.005356272577777778,0.006452820444444444,0.007621586622222223,0.007488943022222226,0.005838230266666665,0.005657686888888888,0.005420148711111111,0.004761817999999998
0.005429882977777778,0.00611184888888889,0.006963226133333336,0.00644449608888889,0.006050733200000001,0.005471558133333334,0.0058250182666666666,0.004661816533333335
0.004970171911111111,0.0066625509777777795,0.006562541155555556,0.00569726,0.005587517777777778,0.005032667022222222,0.004409744577777776,0.00476667088888889
0.006068093866666666,0.006193101155555555,0.007693113911111114,0.006288240577777776,0.005602803555555557,0.005218095688888886,0.005052109777777776,0.005231256
0.005803504844444444,0.006261831911111109,0.007863944488888887,0.005490316311111109,0.006205599688888887,0.0046000152888888875,0.005363210577777779,0.005252117244444444
0.00557918768888889,0.005808369111111107,0.006693113333333338,0.005747973555555557,0.006059748400000001,0.005504203422222223,0.00562225937777778,0.0050965575111111125
0.0060799025333333305,0.006524332488888888,0.006706981200000004,0.00565837751111111,0.006001442622222224,0.005504215644444443,0.005037507911111112,0.004929193955555555
0.005394485555555555,0.0057368484888888896,0.007781987422222225,0.006343800711111112,0.005548624533333332,0.0054833620888888905,0.005409738044444444,0.005318082577777775
0.0050014083555555535,0.0068396043555555555,0.006441714666666669,0.005925711422222222,0.005761838177777775,0.0050680739111111095,0.0051326635555555555,0.004893781733333332
0.0064472817333333324,0.006525749600000003,0.007428516622222219,0.006093074088888891,0.006174344088888889,0.004978490666666666,0.0051771014222222215,0.005474323377777776
0.005718789777777776,0.006323662577777775,0.007113922755555556,0.006847284577777778,0.00602503111111111,0.005731966088888888,0.00451461528888889,0.005336835466666667
0.005857669066666665,0.006745893688888885,0.007512546355555555,0.006432001422222224,0.006512541911111112,0.00583545062222222,0.005446558266666668,0.005518089866666665
0.0058090529777777775,0.006638935511111111,0.007872295866666672,0.007116030577777782,0.005694487066666664,0.005625721377777775,0.005517393866666663,0.004534042799999999
0.005619483511111111,0.005940309244444441,0.007251423466666667,0.005535450444444444,0.005894488355555554,0.004751432222222218,0.006145188266666666,0.004767392088888891
0.0054819715111111104,0.006693791955555555,0.007226414799999997,0.007464638311111109,0.005624355022222222,0.004894465555555557,0.005361148622222222,0.005160445111111109
0.006257679333333331,0.0064472547111111105,0.007934095511111112,0.006704220755555553,0.005948627466666665,0.005295153466666666,0.005370177866666664,0.005629199377777777
0.005339610399999998,0.006793803688888887,0.007492417644444447,0.006165299155555557,0.006218787955555555,0.004956285333333334,0.004834056755555556,0.00496947111111111
0.0055902984000000015,0.00598615973333333,0.007735464000000002,0.0063340736444444405,0.005774341511111109,0.005311832977777777,0.00571601182222222,0.005330579199999999
0.006100719955555557,0.0059535033777777776,0.007406306355555556,0.006483364311111112,0.0059472360444444445,0.0060868327111111105,0.005339603688888886,0.0054736320888888875
0.005467381022222224,0.006119473511111113,0.0066326789333333355,0.006770191644444443,0.006140330799999998,0.006436848444444447,0.00555211208888889,0.005352801377777776
0.00537364591111111,0.006979893555555556,0.006787537555555555,0.005440307377777778,0.006256985733333335,0.005693776622222222,0.005172260977777776,0.00516391
0.005749346844444441,0.006102827377777778,0.006474347288888889,0.006707675377777778,0.006320862533333332,0.005275023911111112,0.00518683951111111,0.00532364382222222
0.006131279200000001,0.007336840399999998,0.0071132579555555605,0.006930613022222222,0.006928506177777775,0.005238909466666666,0.0053889202666666655,0.0055368378666666666
0.005145149733333332,0.0066320070222222255,0.0075299196000000014,0.008235478755555558,0.006397269199999999,0.005254189155555556,0.006074334711111112,0.005356283066666667
0.005643775644444444,0.006313935644444445,0.0076667326666666645,0.006366017066666669,0.006125037022222221,0.005984073511111108,0.005119474933333333,0.005185459466666666
0.006040297733333331,0.0056736328444444446,0.008209085022222225,0.00836117182222223,0.005912540577777776,0.005725737244444445,0.0056111432,0.00609726088888889
0.00552990093333333,0.007692410222222221,0.008422272488888891,0.007259090266666674,0.006315322222222225,0.0059798881333333305,0.0050236430666666665,0.005657682799999999
0.006825043955555559,0.006311135466666667,0.007931317200000001,0.0071764205333333326,0.005896552044444443,0.005404891777777776,0.005266693422222223,0.0053034936
0.006644502400000002,0.006991707733333335,0.007528519555555559,0.007372982711111114,0.006325050399999999,0.005277807155555553,0.0055382252,0.005451403333333331
0.007311850222222224,0.0072028250666666665,0.008444496488888889,0.007329222844444446,0.006693111066666668,0.005965318533333333,0.00591321733333333,0.005548644177777776
0.006974352400000001,0.006774351822222224,0.007218092933333337,0.0057403295555555536,0.006796577999999999,0.006352131688888889,0.005548640088888886,0.005418102577777775
0.007901428622222222,0.006443086533333334,0.008239661600000003,0.0068882428888888915,0.005707670000000001,0.006252125644444444,0.004345147955555555,0.005594468044444445
0.00835697448888889,0.00788963862222222,0.00990076982222223,0.008457692088888889,0.006631289644444444,0.0054493119999999996,0.006348647377777777,0.005615301955555555
0.00850072497777778,0.0070784972000000005,0.006586144888888887,0.008052153822222224,0.006259772177777778,0.005275033688888888,0.005176413066666666,0.005210438044444443
0.007500737466666666,0.006068798533333331,0.008104925866666666,0.009372984088888892,0.006470863999999998,0.0054868431555555545,0.005689592000000003,0.005395855244444444
0.006127118622222218,0.006686856666666668,0.006391691555555557,0.008288934222222223,0.005968086888888889,0.005583361555555556,0.005063212266666667,0.0046416839111111125
0.006743801200000001,0.006261150088888891,0.010088246311111115,0.007141716311111109,0.00561321448888889,0.005529888266666664,0.00482710831111111,0.005054881555555557
0.0067000504000000035,0.006147948800000002,0.006300752222222223,0.006793777333333333,0.005588916800000002,0.0058215624444444445,0.005186824444444446,0.004974318800000001
0.007529220355555554,0.006684079777777778,0.006941705555555553,0.006504891377777779,0.006064637688888887,0.005326418266666665,0.004886847733333332,0.004708350533333331
0.006063236399999998,0.006484771333333335,0.006439628533333332,0.005640316133333333,0.004751396355555556,0.005097236444444445,0.004861817466666665,0.004984742488888888
0.0059875526222222236,0.006212531244444442,0.006295196666666668,0.006665327911111111,0.005667398000000001,0.006219488311111111,0.004640997155555555,0.004959036533333334
0.006449342888888889,0.0057903095111111105,0.006560455022222222,0.007303518133333333,0.005463920399999999,0.005475737422222222,0.005247941777777778,0.005547248266666668
0.006147237911111112,0.00710213226666666,0.00950006737777778,0.0060514193333333355,0.005637529466666667,0.0062993500000000004,0.004431963777777778,0.004934740088888888
0.006066680311111111,0.006834777866666667,0.010334725511111111,0.0067799070666666635,0.005945854222222221,0.005315297466666668,0.005785446044444444,0.0047541964888888864
0.006484068533333335,0.006130592488888889,0.006272266755555557,0.006345896133333333,0.005206279911111114,0.005002802933333333,0.0050430834666666665,0.005118778800000001
0.009161867200000002,0.006307675111111112,0.006306294444444444,0.006593096577777783,0.0055743390666666654,0.004477778488888889,0.005119475200000001,0.005323637955555554
0.007277811066666668,0.005892408488888889,0.006454206844444446,0.0063555880000000006,0.005950035111111109,0.005303492488888889,0.005522947866666668,0.005197253555555555
0.006350041333333337,0.006490301866666662,0.0065993462666666634,0.006641007866666667,0.0057923955555555535,0.005347252577777776,0.005304890888888889,0.004378492177777777
0.005977812799999998,0.006216713199999997,0.006088212400000001,0.005441706622222223,0.005023626711111112,0.0051507402222222215,0.00490279448888889,0.005232668222222223
0.006147948622222225,0.006798652933333336,0.005879888666666666,0.005908358622222223,0.004993089555555555,0.00527223697777778,0.004728477911111108,0.005186130577777778
0.005454182266666666,0.0062792222222222225,0.008377098933333337,0.007000056222222223,0.005146544622222222,0.005201413644444445,0.005465311377777777,0.004981974977777776
0.005964621911111109,0.005895877288888887,0.006509072799999998,0.006003507377777779,0.006420178133333335,0.005545862222222222,0.00556184062222222,0.005170851511111111
0.006123663822222223,0.0058805957777777786,0.005713231600000002,0.005956985733333335,0.0051583634222222225,0.004894474577777778,0.006154200933333332,0.004904878444444443
0.006480593555555554,0.005968085155555558,0.00541740071111111,0.0061930936444444425,0.00576044791111111,0.005484750355555555,0.005041695866666664,0.00482641351111111
0.0064611468888888905,0.007230609466666666,0.0054833698222222236,0.005356279111111111,0.006528503911111111,0.005196552488888889,0.005079194311111112,0.004741687733333333
0.005890302444444445,0.006360451644444447,0.006370885377777774,0.004619454044444443,0.0051465551111111105,0.005362531688888888,0.005154877822222222,0.0046076653777777764
0.005373629333333332,0.0067667060444444515,0.006214627511111115,0.005827123422222221,0.005595163555555556,0.005076415866666668,0.0051271021333333345,0.005488918266666668
0.005357657244444445,0.006282673199999995,0.006476426577777777,0.006379907955555552,0.005851401822222221,0.0053847679111111105,0.004755574444444443,0.004876400222222221
0.005196552844444443,0.006481297377777773,0.006536162844444444,0.005177792711111108,0.005512516088888888,0.004736835288888887,0.0054243242666666665,0.004789591200000001
0.00627711551111111,0.00675698253333333,0.006116010400000001,0.006156271777777777,0.005704197955555554,0.005181282577777777,0.005153488266666667,0.004563899777777777
0.008980627955555558,0.006863236533333334,0.006346558933333335,0.005561838044444444,0.005275018177777777,0.005459761155555554,0.004670160088888889,0.00502572182222222
