electrode_1_root_mean_square,electrode_2_root_mean_square,electrode_3_root_mean_square,electrode_4_root_mean_square,electrode_5_root_mean_square,electrode_6_root_mean_square,electrode_7_root_mean_square,electrode_8_root_mean_square
0.01803101133662964,0.02095359766881732,0.056614543513129216,0.03264483393190516,0.015857739961871408,0.030817274819544518,0.11742375873731854,0.02291973142476442
0.020262505784741102,0.03289949895801353,0.05424726664493492,0.0289662348348901,0.01699721944328934,0.023842222812446284,0.1020664407859655,0.024365474101584808
0.018965880824654568,0.04655738534829894,0.06939250493292964,0.04023793848140499,0.01657294246404864,0.030082605028875622,0.1382703507526047,0.02220731861534241
0.017792515105890264,0.021967875458875557,0.049431443219372026,0.03667727427317902,0.01593454547877033,0.028327017986279464,0.11394724508872514,0.021395560896869864
0.016288142736000728,0.03712369982526885,0.06073060691023101,0.04010620893934836,0.01786100705349505,0.029967386356198413,0.06966505114025968,0.01855377460581359
0.016187915053880987,0.017608637500764596,0.04865587067376009,0.03514783510739554,0.016913205979598698,0.02055160552430555,0.1379505773733175,0.020679893491787293
0.01643735583074926,0.018165914310690045,0.03962637189400092,0.032066280240074616,0.016840853571004052,0.022937483538559043,0.0778202347312381,0.023140653487063272
0.016852953192146077,0.018498930854826894,0.04177574711897243,0.03361513989734883,0.017152096113594976,0.026269896231332933,0.10090988077415083,0.018912177102156515
0.016288155526690756,0.016985191927872543,0.04235607031959331,0.02945367567093,0.01628812834664151,0.021753783796311547,0.0713014087306368,0.020571408912169006
0.01588344099888308,0.01776964435401939,0.04479810903842185,0.030558933416133274,0.015081803848512288,0.017092644313173623,0.05550390682366423,0.019764378996863688
0.014919084709972438,0.016548398873053146,0.039265394080220305,0.027280553877197345,0.01662196792641192,0.01641258250936356,0.05390843075929776,0.016852931558831732
0.016499131133790045,0.015322749122464938,0.04197008452604466,0.027295511021777925,0.01520273241728824,0.024399012215183362,0.10739873853141076,0.02112766070687903
0.015362503391537462,0.017234926990900384,0.03807099180712702,0.027929219039057773,0.01599828848413688,0.01636290424873694,0.06865560414253642,0.0182330065013517
0.017861004137365848,0.017562339858154814,0.0398976966569709,0.028705118501584352,0.01696124949475519,0.02000988297591967,0.06418326463344372,0.01842170934074794
0.015322727028230539,0.016780316160559472,0.04641279569779223,0.028733442243896463,0.015000657104884884,0.01845479203323624,0.0840614566325138,0.021367029460596532
0.016200500733207803,0.01633800687910452,0.04901818461198865,0.02948839152307792,0.01669526738839483,0.018901413638623254,0.06615323692931936,0.019815775886987953
0.014263754328483558,0.01848786482732209,0.04333911760936455,0.03050562917777089,0.015793495662824827,0.01946358311711044,0.06809936081788871,0.019051473587625708
0.016865014794093715,0.018221869016788586,0.041970292388883036,0.032268953980955126,0.017457751831206673,0.02310533398207725,0.07823191967454841,0.019040851779835548
0.015362489830265147,0.01833320217910662,0.04818084341784608,0.025682601419897744,0.015715985924317104,0.02189371937245931,0.08792963496199672,0.01905149955913357
0.016768212270642728,0.016400184991487137,0.0495587335760476,0.028362774074832675,0.016646448415102443,0.0255951482642056,0.09583680139634948,0.01926379646487161
0.01593454874745438,0.016865042588591346,0.036208305049095196,0.026308688858087688,0.01594730989054267,0.019463530935958148,0.09601908719562827,0.018520830756295282
0.016609711015999045,0.020581300297316817,0.04587062167620652,0.02943299726820224,0.016375352255804044,0.01964036553690723,0.06494901306319698,0.01997938325512076
0.015703045087975775,0.017211341042318577,0.039265362907105125,0.030665173906648562,0.016499156387928846,0.02551560796917578,0.10034403049015922,0.02230789576868842
0.016585190433033924,0.017735235204107105,0.04461581430044358,0.029071362897130693,0.016877066232958458,0.022051054044270386,0.10927856368382594,0.021603788370021283
0.015027746041018041,0.01674395491199734,0.041053762393070216,0.02847744676125303,0.01570305006328388,0.02250775271656414,0.08489018397204903,0.020502053378828503
0.014768270817702388,0.016865033323763896,0.04549634858560997,0.031964602412799276,0.015625150000773327,0.02083671326845159,0.09729050919330895,0.021809956276014557
0.015095306598023552,0.017700818014477936,0.04148274899523495,0.029481337671426425,0.015441760546971321,0.021893731267267656,0.09714385274716734,0.01966116360268808
0.015625128334139638,0.01676822158876725,0.047803624998982386,0.027761292751809444,0.015322716830956144,0.019484473654553768,0.09171706224846242,0.02453192807434834
0.0170569366707507,0.01644970475398672,0.049159320877784726,0.030062229296716064,0.016074385195293372,0.02006069501367454,0.08965067683434781,0.0223444524960522
0.016023651952764492,0.01832206874709658,0.03837953081611342,0.029453804757591736,0.015625135000750127,0.020272514491054137,0.0928915493992681,0.02123328999982496
0.016961227999371588,0.031741168392483594,0.04355913934359815,0.03063202215601619,0.016768223141953153,0.020914705877125465,0.08467136885855611,0.02072899413739927
0.015269482944804211,0.01808742801354023,0.04991893481390605,0.028754628252567166,0.016536046485380557,0.023952724707605472,0.11717774804653966,0.022262350272077448
0.015402200703200393,0.01964041459461417,0.04831968629828841,0.030691776264660867,0.015335973505617438,0.023202024316748754,0.12376403624683004,0.022759398814958483
0.0174926725742047,0.02614591666914741,0.044194401280969214,0.026028833672807297,0.017163941431433124,0.020729036851519816,0.0860112545710928,0.017643228606559893
0.014615952508760193,0.021031020617609912,0.04688825063190138,0.02766572836781398,0.014713103571533326,0.018750175000694435,0.08906771710902514,0.018987318959856687
0.015122251817823519,0.017422771558891926,0.047679879529052935,0.03145770225882686,0.016325579846823205,0.025698305211141848,0.10468826891308469,0.02143351092705066
0.0148780599102616,0.02223479056662479,0.054672923302109364,0.03342093710136407,0.016634207977538333,0.022839639110035576,0.11131539792358768,0.022069581607724244
0.017712456633444913,0.035550588226028926,0.046679319065923985,0.02705596774659891,0.015468068588762679,0.022732501285017748,0.08504082889808479,0.020151764036927384
0.015081819388919893,0.03440490025795744,0.0464392187922378,0.028291072190799002,0.015175955833269063,0.022060365809183677,0.10264858984002168,0.019958983332616583
0.015135701277608516,0.017092697638124103,0.03832650573739188,0.0273773952542665,0.01461598279852117,0.021021349516860233,0.09514417035606192,0.021809833291583564
0.016683067452609945,0.01863037744057627,0.04492047922345665,0.03156768068433811,0.016707447504930247,0.022543954176009146,0.09113176988353185,0.019232212426898085
0.01546808879187514,0.017469434618355567,0.041565963520329145,0.031080467642127477,0.015362476268980858,0.018388586956497407,0.08180681306015003,0.01696121725176783
0.015677121402062306,0.016511449627152664,0.04098417123719839,0.02698820054801728,0.015388946927313338,0.023052413107705963,0.09372461435178062,0.02065036067183008
0.01585773175068448,0.019305977864856605,0.05111510525514939,0.02879003326998194,0.01555988850377791,0.019712852064368225,0.07243939313940308,0.021800586527851343
0.016061783383858715,0.020778061473382608,0.04137970455023815,0.029391642895954865,0.015415387335494794,0.01929560007734924,0.07551391256574291,0.022768300791561058
0.015375763024481095,0.02339427848249796,0.04425913924980167,0.028860759028335813,0.01578057878216132,0.0229818485946337,0.12577729978830968,0.022134145948511322
0.015481215937655975,0.022759287826731315,0.03814035244519029,0.028775885539747807,0.01664644059306173,0.02121410080496775,0.06857851530520813,0.01839962069464114
0.01637531885918561,0.025299448796992925,0.04553673140021141,0.030129747639279475,0.016646429642118456,0.0239271784770304,0.0864028869995673,0.017364270519182004
0.013887906910750328,0.02238082152022128,0.04945590813362613,0.0290573198810558,0.01552057773935408,0.0224897262443321,0.10416762020955296,0.024828659202086073
0.015625135000750127,0.018310958411881847,0.04562589097977522,0.028619995470300134,0.01575481242753041,0.022253193241008513,0.06897759883810103,0.018542818551486
0.017068848026790404,0.02097296312716287,0.04908055242184356,0.03684894171250603,0.017387702941638567,0.020492306742490786,0.07327455700849829,0.019547023298829923
0.01581922041094314,0.0196301313635017,0.045483103553957266,0.029844836150385103,0.015468048385623833,0.017375974194319768,0.07842473087803148,0.0193692249467637
0.018042294062470734,0.032769277488830906,0.04266734517715705,0.028088970905410553,0.01611231251620946,0.019640430505846858,0.09061827288737997,0.019285065466529618
0.0156511264914063,0.020541722660072433,0.05111489484025181,0.0287617978524176,0.015599076830376854,0.024457002023892196,0.1114650893659161,0.020242341016254353
0.016536103180011908,0.018042314269701286,0.04219753708549429,0.025611150730167,0.016865022514759156,0.020322675017042737,0.09233348413991894,0.025507548414538003
0.017187633334173728,0.021414564384004325,0.043629110959121475,0.030585606042548848,0.016780337887688672,0.020640541494310008,0.0843249112225049,0.020101113544196164
0.01879347044290472,0.04471138552113991,0.049055534012807045,0.02790731311099299,0.0153359989770257,0.01973346420217021,0.08121534293799826,0.019877281709571523
0.015972837459314066,0.02591118042335523,0.04674490614742602,0.027085987210887,0.014932692742324364,0.0189659165248699,0.08697583342788386,0.018031038777896295
0.01572895419409695,0.017163953569375168,0.046404154704598743,0.027295479537553475,0.015256154838130087,0.01949489249465955,0.07682572727539475,0.019285010101630747
0.01656066971139754,0.03654411218723658,0.03804959825547877,0.028556115266932473,0.01561207882517038,0.016300647834774338,0.07172223076808192,0.018531819483526165
0.01643734474050883,0.04013118332550138,0.03953906889638821,0.030244301290077782,0.01630063345655622,0.019306100612759686,0.07644853814992147,0.02543584454554242
0.018199507778371368,0.02996733942803398,0.043512205845831355,0.029218064835617258,0.01616274974145798,0.020865889980140634,0.06687201317797302,0.023105563908937612
0.01857570518064747,0.03304160138769509,0.04352205350867153,0.03307814099446943,0.016137575846865395,0.018509898817074426,0.08278358678361307,0.018064848464213586
0.01817712046429063,0.04166842423884462,0.05127419932357144,0.03266361619835338,0.01715208244893313,0.020050523425295737,0.11128558467013294,0.020009880372955754
0.01823299650340923,0.044231379094107695,0.056101954955851,0.03335376743632819,0.017270286230980654,0.018244191428461096,0.09373080373530712,0.02091467972896071
0.02093422549236059,0.06345331104818985,0.04821077746372348,0.030304859433293318,0.016852945465951445,0.018976628307429466,0.0779324995107625,0.020121414666096415
0.02213390004807859,0.0708578986260765,0.05043799154154536,0.03362716729560589,0.01760861088009689,0.018366410266434752,0.09634230301450313,0.02344619561073111
0.02057140005063664,0.05359036809707505,0.04547856724364786,0.03149012370188469,0.018255382341746042,0.02215236772615966,0.08807974843879644,0.021949321365819043
0.01957838679220022,0.05367373417369369,0.04339548208133731,0.029043367807900667,0.016263118103549513,0.02659329391657479,0.10463363117271773,0.028860518105652003
0.016437346324959714,0.02958476302792256,0.041921817428160243,0.02869100514656119,0.016061710422565004,0.020472440830256004,0.08528401402375087,0.020719174518868583
0.017985860333050514,0.039703414795854354,0.04577728353657886,0.02961221287109989,0.01630059830921348,0.021414683562375296,0.10053431667952159,0.022839737165738144
0.014891770134708637,0.03503752787733461,0.049291478684099145,0.0320664507837241,0.015832092606211812,0.018912200511001707,0.08189145684536736,0.02562722043667632
0.01687708474919963,0.026106771453494593,0.05032081531392684,0.029967375057218488,0.01657297074827966,0.02171642823417332,0.09905847534921819,0.021166089847166704
0.015189347453945038,0.02643218179533553,0.048433816803637675,0.025816918509445192,0.015375735925314275,0.02371381014778098,0.10385295194028749,0.020768244991894075
0.015767695913163723,0.019051530998233885,0.040106001802909755,0.025347657170075245,0.014905431058566093,0.0208269219308407,0.08081896114697755,0.02055159538713884
0.016597446623050186,0.026416809777299002,0.03836888048510147,0.027510822682325114,0.01644972375147984,0.017929206852925757,0.07843958181970376,0.021376611174287345
0.015095296247010193,0.016288141137240513,0.044355248836505615,0.026852126895555228,0.015162550667516332,0.020826989452230805,0.10746717922583,0.0259034922686112
0.014713052241972094,0.017585517243553946,0.04280521258544338,0.024631368153298625,0.015402163505765459,0.017758163470124565,0.06288664012668614,0.017504274032504173
0.016375320449434468,0.032675638385679114,0.03974449844779358,0.024197918192653135,0.015256216289270416,0.018165940114676146,0.08241642152868159,0.018053607241167433
0.018266455196844663,0.04280065529992892,0.04519110203987432,0.026889999207202177,0.016621980460221942,0.02774625444160587,0.13959444290953463,0.026623899626776446
0.018019766347310572,0.0372659826608441,0.04896416419801322,0.02824065479764944,0.016913229075687073,0.025483876647042283,0.1291957432718405,0.02957091538629356
0.020660239467231088,0.04369903788246755,0.05077544570132628,0.033096787517798966,0.017951894632043715,0.025777517155976586,0.10353905337905112,0.025642950015517592
0.019484444250521146,0.042042870613755674,0.048357821300006223,0.031334804518245635,0.01812113392832615,0.022696787586095384,0.1157522270829738,0.02512189087396356
0.01789510597183859,0.04012105120993217,0.05392351789287616,0.027819710677144012,0.016400211985723435,0.03315804562927877,0.13018916706339276,0.025113823182263594
0.019505340482672943,0.056029186734995545,0.04984095930346848,0.03214866103544076,0.019358742508317348,0.02726548060121076,0.10658841144348978,0.02054169603712572
0.01608704350655106,0.03986681930628527,0.04834515067882542,0.02724329619514987,0.0170210776207031,0.024231550654673348,0.10126977919423115,0.02375666956902139
0.016462083961991766,0.049976183398361546,0.048872759974635506,0.03113933948646524,0.017643264031163088,0.02198645534850188,0.12088159421433849,0.023175836016995525
0.01795186271774232,0.052388677365629306,0.04567063985158664,0.02824065387542695,0.015921813360135834,0.020846492512011063,0.08715804416931347,0.021594342431641676
0.020511985826543788,0.04089484928863291,0.04616678381376232,0.03495609113514172,0.018793489842451647,0.02373942692477363,0.07837245859974236,0.023816495728591146
0.020679907343925243,0.051095254191069445,0.049878159892732615,0.03200283231395309,0.01916863554325137,0.02361914114036185,0.08731894572462495,0.030459136738232306
0.01710456125321547,0.04824423541322494,0.05129779555521855,0.030791095508036083,0.017080754125623373,0.022946317562447076,0.13436154322852203,0.02465586897829805
0.022705742781728152,0.0744015992448079,0.05282952709232153,0.02952274194145366,0.016609729830383554,0.020302589249855132,0.07889761529300697,0.021021386680077348
0.018143537217284834,0.03316421460640972,0.038352982625518624,0.032205654671165006,0.01632556070476601,0.02012143407960774,0.09467916163157726,0.025291524234909216
0.017317337622548487,0.027994735369976275,0.056134513864258835,0.034705140412768815,0.016816679314448496,0.018782607064915132,0.07322126214458931,0.020817168521399188
0.016719604730126444,0.028161449070759844,0.041560806671731,0.03047891903059118,0.015677109774019784,0.02139549760436371,0.0917008931426879,0.019369216879583265
0.016300620675657313,0.03417924298991032,0.047530788279107394,0.032936399414224576,0.016187921488824107,0.022115492309201106,0.0977224070004418,0.021424017870060385
0.022115714861458437,0.040060211845774525,0.04445599328217738,0.028867636147076547,0.01638773836699256,0.021433489058558183,0.07318303752378916,0.022262397063209524
0.016585177871521306,0.025226854079796274,0.05041397583126132,0.023158218260047558,0.015599048449665127,0.020302653384020188,0.11610158302343827,0.025379742476596048
0.015054822560561782,0.020591165430672773,0.0453533370637156,0.028125112964810187,0.016499118506655638,0.02268790461508805,0.09047894538840696,0.018087345945900044
0.016925196947253914,0.03044545498606209,0.043235672002699344,0.03247620523524364,0.016670838281012342,0.021819257550346055,0.08318320660478891,0.020070843282192535
0.01789512343479828,0.03047235769422837,0.04653999260877682,0.024373819417050753,0.016828811791240638,0.02166019595013705,0.07771805882993561,0.018674035702413123
0.018531830725538153,0.037096227629616646,0.04543404418032804,0.030545604141403605,0.017861049336381846,0.02706350171528684,0.10646845068469814,0.02338530744491792
0.0181435314758456,0.03442234467319157,0.0406101193940008,0.023593390451105867,0.01632560696452049,0.0279362481097886,0.10143881238729582,0.023324392075821977
0.016949253303464428,0.02935681529545851,0.05111895951009762,0.03459948067175286,0.016325570275848453,0.028669729432132196,0.11306137864396192,0.02696551183199879
0.017140201587301514,0.030724680464923736,0.049030698305415434,0.030136749096576432,0.016997185736370202,0.021566036546732458,0.09599780380005227,0.021556554736707506
0.02102138048578954,0.035966107818773865,0.05038141812495623,0.03392851669392577,0.019989570198439312,0.022060389418707006,0.09725273347248393,0.02186583915433692
0.015921787190147134,0.02884642661232064,0.04836631570880021,0.030625525934558803,0.017033032400162924,0.020531791914167322,0.07891339564335702,0.021763241899320364
0.01611232544648144,0.025419923292829463,0.05916586172264656,0.038979400280083835,0.017597039732011745,0.018944445922046207,0.0512897673498818,0.020080909908169
0.016925220026880988,0.04567517019380807,0.04943968574300071,0.03139954592744934,0.015638116995235287,0.023420334827310513,0.12156813248311964,0.023403035776262023
0.016124962049050947,0.026562688235944796,0.05238888167297524,0.03145791004501094,0.016646406175958823,0.024239934553713913,0.09884658595101636,0.022651810199076812
0.016400154821118812,0.025259172221096242,0.04713065754845778,0.023087813570655268,0.015857777732919156,0.019619721955895977,0.10400932926649738,0.022004987598837684
0.01651145278163009,0.027138519097646682,0.04376892626915812,0.030102831142491123,0.016325583037112845,0.024180976189248447,0.12882546252151267,0.022353426519477207
0.02017210326655767,0.0636229235953389,0.03739679861986852,0.02637050070375356,0.01598555011690245,0.01843277693851363,0.06418359247442706,0.01706883734665799
0.02728063024785168,0.0958005473407207,0.0449203012441665,0.03119800007147895,0.021146864302736074,0.028477454080143245,0.10908294735047575,0.02249865158081702
0.021376533206454846,0.028605669879734227,0.04892680625170282,0.02369656928615055,0.01918981731478963,0.02887469110807364,0.06730864969615717,0.03186238435258206
0.019846575587491155,0.04385229885623634,0.04551432953719082,0.022298888239738177,0.017872378159653698,0.02196807935664837,0.056524298797066046,0.020660200392259832
0.01813228876525704,0.02311431453789333,0.03327472726254366,0.018869086409168477,0.01679244699495381,0.019918177027278373,0.04387121066927984,0.02311435397276622
0.018695800136661705,0.04640854273688916,0.034078207397103495,0.01956780612392031,0.016804555125124056,0.022884337238054334,0.10028919953337445,0.02431520925549138
0.01895515747323139,0.031734648112250005,0.03720619838275158,0.021537721271140398,0.01904085177992308,0.023532946210578914,0.07349048107757447,0.02299952784961031
0.017803941658707672,0.02248963708229489,0.019650854123124856,0.018815149316530368,0.01675605456603672,0.02410528447785534,0.09947643160360481,0.023610679083026543
0.016997156625986984,0.021300232907725054,0.022189098535091507,0.020982698727562824,0.01770078858991881,0.020581285113301356,0.09095292854067426,0.022280593434534014
0.017963186458467402,0.03980581838760091,0.023333146578455012,0.01690112329955221,0.01730558375804372,0.027495854802921365,0.10981711667783549,0.029522621095977686
0.01818833975857426,0.026020921070938285,0.021490479361529688,0.017608619753594165,0.015599065144264256,0.022768240171197544,0.11732120761614244,0.02320210961705136
0.01717578919346454,0.020600947467167622,0.021098674426173476,0.017068848026692757,0.01524284412153235,0.017293790282015487,0.05349930879857234,0.022444454588049143
0.01532271853044796,0.020382609137489405,0.021940155942092417,0.018901432927558692,0.015985515905917246,0.017021103630248734,0.06926036607175369,0.02054174674733545
0.01626314692651251,0.02113726468550271,0.025738022097958512,0.01973344968574932,0.01607440301644201,0.019285024955778506,0.08462571670708813,0.020591083225958106
0.017631700854994107,0.02263384553347781,0.022234908858069707,0.018498894253125866,0.016997191865030722,0.022435362597322414,0.09912993709762959,0.023017198054715526
0.015189304591663615,0.018542839617805753,0.02091473327035274,0.017352564953391374,0.014476116286836052,0.01849889847639583,0.10585511201993664,0.01847683445538403
0.015027740842244609,0.02010121589013129,0.02040259059968447,0.01715208700372445,0.015507520858334085,0.01752772581017476,0.07916277847368251,0.020846377585246476
0.016112315748726708,0.027220732086254897,0.020262513496191265,0.018031080662151113,0.01563811199926854,0.018454851300132438,0.07884884323532165,0.021744455713085427
0.016985193461217917,0.02749591731263632,0.02206029970357762,0.016731785807109767,0.015741877040185943,0.02322832883463639,0.06752637410034688,0.019505320455797007
0.01867398968244333,0.025008238747560783,0.04032384272627464,0.018509865051056777,0.016572933035927384,0.0199079391626808,0.05969684657366751,0.020009903799035778
0.01745777719017133,0.0302444588630711,0.02203270237677016,0.01907285920817851,0.01719944660679523,0.02121408484651176,0.07434901349888016,0.021575480393724724
0.01967153519513241,0.02472191377897351,0.02131950826137101,0.016985178129033558,0.017735245482747995,0.025323611760305183,0.08736578636265457,0.02321074531328827
0.017056930563556855,0.027826930247753408,0.02346378138038852,0.016621983593522564,0.015857807292834238,0.021002070831626737,0.06645382032137052,0.01813232323430545
0.01884757320408474,0.03285625852396059,0.022678850510442546,0.018244167162593816,0.01739941779586317,0.024779459005427603,0.10330891442056198,0.025427791452988343
0.018782665297333776,0.025690502664408893,0.023175933777915696,0.016424959571132384,0.015857744888434378,0.022990650840939673,0.09101732737142235,0.02239896470434887
0.015494367257329356,0.02454856740348271,0.02285755026732597,0.01727032543632767,0.01497348611674427,0.024730253595747865,0.09202218044506083,0.021622543816080787
0.016288155526690756,0.02190300172168189,0.020768257531145935,0.01678031305682346,0.015947319688534915,0.023333182293284967,0.09637922333201972,0.02414737682109592
0.016074399776300614,0.0320282472180938,0.022507897345783626,0.0166464202555184,0.016099690248003735,0.021603687113623298,0.08687961769078328,0.02308780003515566
0.017792496078450223,0.02321082272798619,0.027466488105568457,0.023935733183011832,0.01718765909177279,0.019453122072947568,0.09210406422590699,0.020502061000177516
0.016683051842663558,0.02106018780804198,0.023679441242316798,0.018717576828923835,0.015095291071500852,0.019640451720747153,0.0992121388312774,0.021753880761104065
0.0163629153893288,0.019805519276243848,0.024531914270326867,0.019505355168944413,0.015960054303322403,0.022848644312883578,0.08465013198513041,0.021744557510022293
0.016719617190643653,0.017562348755220638,0.023910290781481523,0.017929238807647872,0.01530944187285524,0.018901431549753045,0.07501127693873767,0.020212199802841845
0.015162562690169936,0.02071922479470053,0.0248943146373491,0.017457768240003262,0.016023695833514814,0.01694919645420789,0.09527872107250214,0.01857569536724444
0.01887985175043314,0.03726650676525772,0.01858667547631008,0.01567714133576867,0.015793472578093777,0.030143361887597513,0.15394707340068206,0.02900832226588892
0.01603639578048426,0.026988153266356212,0.01786099101524511,0.016036371421552943,0.016375357026642196,0.021108410031114768,0.11170212761888945,0.020182034220274557
0.015754804162804857,0.02839894365068885,0.02031264359038478,0.01590903667626254,0.015819222057199905,0.02044244270131793,0.10333070595979685,0.025666612048437565
0.015612103846001452,0.026662180128132814,0.023341855402402505,0.016099657897038266,0.014740694452659504,0.022216589499890995,0.11705916239899089,0.022741511123090887
0.017175795258201773,0.025895546392542743,0.02299065990266483,0.018987320331342174,0.016474422253198034,0.02032264298157763,0.07654423813933785,0.0223261973606867
0.016263118103549513,0.026738297188739105,0.022326223021930967,0.015947322954391645,0.015481263038105127,0.022143247537718284,0.1085895359576603,0.02393578214110972
0.01703304310245236,0.02452359726814156,0.020020073911576848,0.015533727587253486,0.016200503948231568,0.020885477661004865,0.09709545011808396,0.021977191657830176
0.016828770009718476,0.05004099725888098,0.021011783030123837,0.016112310900002313,0.014754502315451603,0.0202925645772452,0.10117148744092047,0.02070931755084331
0.021214079936251455,0.05112673846490047,0.02670761488486633,0.020581282582846964,0.017044981850581904,0.02846335958620018,0.13183156571866614,0.026462856733542588
0.01728207917072866,0.028973183094084323,0.02866972216203592,0.019136838657808658,0.016437385932734763,0.026231367895486,0.12451101984973054,0.020462302102484297
