electrode_1_root_mean_square,electrode_2_root_mean_square,electrode_3_root_mean_square,electrode_4_root_mean_square,electrode_5_root_mean_square,electrode_6_root_mean_square,electrode_7_root_mean_square,electrode_8_root_mean_square
0.08668030177094255,0.06388830769932267,0.04845464428497369,0.03536122781376046,0.03057241617005434,0.026246719538004493,0.01631313376960417,0.01907287832355148
0.06246770958180446,0.054787982216084594,0.05056683439042169,0.035223169836179326,0.0329487046106267,0.031728393241937096,0.01712834593352006,0.017997155447644124
0.06815301431651183,0.03561942354921445,0.044359734465278314,0.03584124174418346,0.026091225677227204,0.02488618991093923,0.016585195143510773,0.0194739863888556
0.04127156697267502,0.034903840376955646,0.046140691786318085,0.030850491707966887,0.029106277067269645,0.026184781585493516,0.01643732889741112,0.017585456527625318
0.04737613291174858,0.04917159898479677,0.058689629227771864,0.04311784814602109,0.03411393059965874,0.028427588937010948,0.016877030742995045,0.017620150781988215
0.05543065511676129,0.03404805313100393,0.059158992834845776,0.03392830254593255,0.026912675143755848,0.023052526073766122,0.01451820516753592,0.017387664000856087
0.06377977798244518,0.04659240399471428,0.05217468655703645,0.03762472003136147,0.031047773593233158,0.026501150724261013,0.015546745707810793,0.018630366258119205
0.06109805985186164,0.05140885366341742,0.05859961449736679,0.037228052122604174,0.027914499762071093,0.028627084168900852,0.015947316422468494,0.016731745339772536
0.07200541719388201,0.0600027421347558,0.05529455359216373,0.0348102797040855,0.029425999170546446,0.02813248743303727,0.015767712429095943,0.016816635954266634
0.0642500338540248,0.057094148541977,0.04915075316716928,0.038916344576518665,0.026684889609071536,0.023901791251842757,0.01757391607136364,0.019062213796846014
0.07910382616678538,0.06390394404121964,0.059515623611955865,0.04049987880259643,0.025816916491840522,0.0256033012822891,0.015870553019717577,0.018815103641356853
0.0688185402752049,0.05420202276843551,0.06218736558945609,0.0465925353430318,0.025722138042485257,0.02591912954132527,0.01643737801110627,0.019494839061360143
0.08443343039519356,0.06489240916077935,0.058376629846840264,0.0401973144484388,0.029238817753145678,0.026083384919363267,0.015857753099614503,0.02061091691005845
0.07525767628764965,0.07069374383902957,0.07179333531873508,0.03965707002864264,0.031503093023622294,0.027914426996029616,0.0162631597368613,0.018553806888300127
0.06867301599297695,0.045456086297876556,0.060465105948169263,0.03446388546236963,0.027914661156908216,0.02556345658464442,0.015767657926327127,0.01916853501061918
0.052594166549421936,0.05516946101103703,0.07347660413489907,0.041940835376515814,0.025162374773193948,0.02524307867280984,0.01563815696205918,0.016913167486015148
0.046783964662460306,0.048172524429491964,0.05602918580658062,0.03895316064364995,0.03226250726816397,0.029197189242060044,0.01687703691518943,0.016901154116213485
0.03611849927530212,0.03337835813684769,0.07012174347175298,0.030257825262951957,0.030163595609498106,0.029987567738092174,0.015690076980690693,0.015375732537942163
0.04882704089859771,0.05544146313147169,0.05492919330310616,0.0410537033986176,0.03204102066788759,0.027797559191650868,0.01476828139792621,0.014768291978142452
0.043179131491053256,0.04609212159001073,0.05546702733032783,0.04114268680043068,0.03205374434230213,0.03100186151091037,0.016572920465124222,0.015638143639724846
0.0571402610080814,0.052702163345714134,0.0573821891061736,0.03894259430495097,0.027591964128588845,0.026028707610892515,0.01498710557023381,0.01585774981510092
0.04575517019376063,0.048337077626703924,0.059539946773419845,0.04267200640361313,0.02846312444541183,0.027965545208404816,0.01637534430416655,0.01646209187163041
0.055672476702496365,0.047803720333446154,0.07530925962353499,0.04367582403134103,0.026768764353377748,0.025081306329083692,0.01571601740788677,0.016585212415683233
0.06008691600043503,0.04607418243662424,0.06643873588813481,0.04268134991576142,0.025283395305779912,0.024934897527060348,0.01593458306786427,0.01803104166652609
0.059556958697004225,0.045101529283791096,0.061631728216776996,0.03620854958139491,0.029433160070290336,0.029113354704842935,0.016162748130191227,0.01604903375289823
0.057310948731706876,0.053818017536199414,0.06740856519962181,0.036997746274604344,0.029913068061718444,0.02648604192349876,0.016061713665369997,0.01709267630824188
0.05805871938560707,0.045612793752411174,0.06416109507089686,0.03797996285398394,0.028420112359970252,0.026408880295745223,0.016731771799085315,0.017246725988961886
0.05616333231296615,0.04770151717099783,0.0696615874945798,0.04165410269705334,0.028698138009750167,0.026776364542882476,0.016288169916025965,0.016288134741891103
0.06888969010630933,0.05519852900998964,0.05352968219553523,0.04089978447809963,0.03383821573241315,0.030558957280231263,0.016622008661009255,0.018674073355412664
0.05563537989198061,0.05652487101032017,0.0634244637738599,0.04313210026888327,0.032350869392181715,0.033934570165835315,0.018154727060006527,0.01776963556074425
0.05624296577107813,0.04162459960406026,0.05327076914068354,0.04135511638894676,0.027466353470443315,0.024440551814658366,0.015242820202967692,0.01604909865875132
0.08052589808220086,0.07461186810192016,0.06054953422405493,0.04212491314732888,0.03539012265538695,0.031087109219578454,0.016997162754461895,0.017654732605310114
0.05166917627139997,0.050883800690789606,0.0997820715279303,0.04487055804801184,0.03467589708928475,0.031113195972823707,0.01735256045112651,0.01690115411621348
0.0685665184258566,0.05568679270013971,0.07494339688109064,0.03930675799715192,0.03438123769696198,0.031080464290504626,0.016288166718408385,0.01621305897417264
