electrode_1_root_mean_square,electrode_2_root_mean_square,electrode_3_root_mean_square,electrode_4_root_mean_square,electrode_5_root_mean_square,electrode_6_root_mean_square,electrode_7_root_mean_square,electrode_8_root_mean_square
0.03607324147141479,0.027496173979877036,0.027369982895713824,0.022152401817936887,0.015690096897831234,0.019411241643181917,0.01969205833663239,0.017792496078543895
0.04496123562032819,0.03435136915160733,0.07240243812971126,0.02104078504876501,0.01940061009216806,0.02720610044267034,0.02663132798672772,0.02238115430624614
0.033778343043484725,0.03236941916650137,0.035019926621996225,0.02235352787332088,0.01904082852932963,0.029529413745619806,0.029120395742760784,0.021376452802012468
0.03303527786773305,0.03093621125655176,0.03739156127145089,0.03833214253591015,0.01759703973191703,0.024398719763954836,0.0199079391626808,0.01810984855320441
0.03556190392177655,0.03047221241423624,0.029384512646035164,0.027176010504732555,0.017769651681542133,0.025443634089853076,0.027265713647638135,0.020836858248266057
0.03989756611221207,0.04340484324375565,0.03411986950707754,0.028527325169125137,0.017329074497791273,0.021679071974179773,0.02273246004424804,0.01892294682944493
0.03236926550065148,0.03395251855297335,0.02452372151383908,0.022615973684175828,0.016816670023075315,0.019712861311675003,0.02128111141740487,0.016743920695135892
0.047688615927930514,0.03926531383163346,0.029502032506365843,0.02926673711345926,0.01593455365037461,0.017175789193270466,0.017364267519727587,0.016997152029580326
0.030311733674217092,0.030850560087487332,0.02689754093577454,0.025032695288295805,0.016474455448916462,0.02179141113286762,0.023034670429376677,0.020541638988000283
0.03008920807939285,0.02897342308337649,0.032899110299722895,0.023008407092662168,0.015690091918521915,0.020131549142659966,0.022741515703700733,0.018143535781741476
0.04725951706679479,0.03635971006049598,0.030552142930597628,0.021002094391076018,0.01670744126998506,0.022777103249133044,0.02425663569263059,0.019358727710819906
0.02569048644543995,0.031619248904715194,0.03248261835479605,0.023576169776280458,0.016137550026981584,0.020953559140831735,0.0221799558782624,0.01773523079898689
0.037113158541591855,0.03294911402574683,0.02407980708951659,0.02105046082864537,0.017446137348612917,0.01956781011640461,0.017340816945240305,0.016250632200471463
0.030718123299527913,0.02489405834173422,0.027914646228428795,0.023696664895121147,0.015546822760937362,0.019640341669889552,0.01679245474898374,0.01432064906391001
0.03134125011272417,0.0208951929540026,0.032918128795923374,0.022813014264924898,0.015402163505765459,0.019567800800549862,0.017550712979107142,0.01517594725319203
0.04084024038714757,0.03362748016697057,0.0393120402761885,0.023662406457994365,0.015296151988926279,0.016300631858816597,0.015362479659167441,0.015520562638265836
0.042183147618588955,0.034868818152804286,0.02521882099540607,0.023918810154806337,0.019609354831941813,0.031001507021998134,0.032570080295623055,0.021707103293584187
0.04287159881084835,0.0391150779581864,0.02806718780673144,0.02323727642915581,0.016707414772040585,0.018912287261460468,0.01984652834989871,0.018031021446662413
0.05062715916809543,0.03757633481286237,0.035790396032851224,0.025435790279512326,0.017677816844282553,0.024457209660105006,0.02291087805770439,0.02100191831678716
0.04584829775022551,0.031001951390141017,0.02672297749459568,0.02111797220481487,0.01601099394551548,0.017116454681777218,0.017985854541370368,0.018188295372894805
0.03465801299394316,0.038209699634996694,0.03957525301913221,0.024581643834678764,0.017562373963153913,0.025555644459655746,0.028197626607305095,0.019867004419807897
