electrode_1_root_mean_square,electrode_2_root_mean_square,electrode_3_root_mean_square,electrode_4_root_mean_square,electrode_5_root_mean_square,electrode_6_root_mean_square,electrode_7_root_mean_square,electrode_8_root_mean_square
0.02337682758146053,0.04996756344139666,0.033323684419968726,0.02692766351898484,0.032607724120802,0.06254907886312155,0.03861209196620492,0.01705694430434908
0.021631973828532925,0.066765447462928,0.08018907815810496,0.02836290353857189,0.03572192371135686,0.07608034319638679,0.030883473035616744,0.015454901630442901
0.02692020374966233,0.06964975884239176,0.029266729105134615,0.022380756361436945,0.03586973756766744,0.08212705540808907,0.03573358598081548,0.014740715652685706
0.02710859238943747,0.07536535611167772,0.03755976660967601,0.021791297600188938,0.024943245478485764,0.04624606177517535,0.029370783389506886,0.01686498236712192
0.023376837607804582,0.05737473493747053,0.06608881296450002,0.02106976568672118,0.02341166075847676,0.043226358549134515,0.025555762667253748,0.016061723393365982
0.024918721001488026,0.05398812732958054,0.02389327234997333,0.020422533384638317,0.02336816633820464,0.06193797511652281,0.025611075486723846,0.016238075754123907
0.021678941035561065,0.054925516810783566,0.02719083265186388,0.023307107845176048,0.033317305785707414,0.09992306285738042,0.03407762738173438,0.01763171562497535
0.019661186119780936,0.033305089865114205,0.018266452345534055,0.02033265410536296,0.022919753012958063,0.03956504896907117,0.025008127327397663,0.015844913255521467
0.01768929834904897,0.051893242785469355,0.05121030093947572,0.01805359570136468,0.02424821782609326,0.048626259897610886,0.029892678699111812,0.014891752647186967
0.020502048298117272,0.049718888156380446,0.02679152540338083,0.02180991926096931,0.025753842757311653,0.059079708259012244,0.029872288499711568,0.017527535629498325
0.02043245860463199,0.052034090394999705,0.03878066999199902,0.02393574623887183,0.023428933435355816,0.056130800328741105,0.029315378330693035,0.015546806010346092
0.023455001244652857,0.061848933698137966,0.027606786513343667,0.022480627077775216,0.030311580744329384,0.06637125029159838,0.027175803521085944,0.018210691829618483
0.0204921567833891,0.04297134947045145,0.025162188483781243,0.02119492003928457,0.026980666787566,0.060222723563120244,0.029878903164356613,0.016437349493556838
0.018858338397996072,0.0448433720984681,0.01789514089783406,0.020030224558942582,0.027856296513056676,0.053582734904506955,0.02928737462872583,0.0152561599590679
0.018076111510268646,0.03329275838023938,0.019051547401370487,0.01941123091065238,0.02714590448477757,0.045343956039807565,0.0314452674395263,0.01588342952188433
0.022999513129919373,0.035072371980140335,0.021461922436608515,0.018498897068699345,0.02886075632111305,0.05018704442024855,0.025170464152851853,0.01823300935798403
